,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income
5936,36,1900,1,1,1,135333.76919804548,0.13,70242.47
5937,38,1989,1,1,1,-223460.4393223524,0.31,84985.22
5938,50,1930,1,4,1,56875.827215357785,0.02,43046.76
5939,42,2218,1,1,1,32531.48279788111,0.27,49753.49
5940,61,2011,3,4,1,3717.3988153401274,0.19,40318.22
5941,41,2868,2,2,5,125518.27966494064,0.07,111434.97
5942,60,2246,3,2,3,15940.304644804435,0.33,58525.02
5943,39,1977,1,1,1,162295.15221273014,0.19,41930.29
5944,44,1733,1,1,1,85534.58841170828,0.04,33238.17
5945,42,1391,1,3,1,121237.05486359284,0.31,41505.53
5946,53,1779,1,1,1,102360.82091927016,0.01,90189.76
5947,47,1789,1,1,1,-125712.7934637144,0.07,84525.89
5948,45,1586,1,2,1,2152.1157742341798,0.1,81263.87
5949,45,1936,1,4,1,-146101.2682713637,0.03,25489.46
5950,43,4000,3,3,1,103143.79423841776,0.23,20078.39
5951,39,1856,1,1,1,6953.108780163945,0.01,57741.75
5952,54,1911,3,1,3,-4206.367672725635,0.26,44122.39
5953,35,1856,1,1,1,-150782.45419380235,0.17,60629.71
5954,49,1878,1,1,1,-344560.1324109624,0.34,27175.91
5955,40,1733,1,1,1,-143829.98785048735,0.27,46703.84
5956,54,1798,1,1,1,46887.19538882133,0.03,79198.49
5957,52,2187,1,4,1,85477.56880417233,0.17,70914.46
5958,44,1471,3,3,4,-118286.29606803454,0.24,60884.99
5959,46,2475,3,3,5,-354231.8700322005,0.07,29339.33
5960,58,1634,2,3,3,129496.25650871398,0.31,93642.59
5961,43,2279,3,3,4,115318.47037275894,0.06,62377.77
5962,45,2271,3,2,5,-53471.50983232982,0.32,102157.03
5963,42,2004,1,4,1,121089.81938182728,0.13,32562.74
5964,40,2004,1,4,1,175722.1046283991,0.3,31415.69
5965,47,1880,1,1,1,-19451.850912520054,0.09,63544.69
5966,42,3701,2,1,3,209137.3868816644,0.27,92001.22
5967,47,3701,2,1,4,342703.45111261646,0.15,56510.37
5968,46,2033,3,4,3,48377.29511406524,0.15,154982.45
5969,47,3526,3,1,5,-158817.88314637067,0.23,64121.78
5970,38,3102,3,1,5,-48869.66022490087,0.07,26579.33
5971,36,1837,2,3,4,12757.179849341584,0.17,3370.35
5972,58,3448,1,1,1,12939.617826019658,0.08,35950.6
5973,42,1792,1,1,1,-65735.64863243043,0.31,82962.76
5974,50,1557,1,3,1,120749.4328909298,0.16,3550.02
5975,45,1792,1,1,1,783366.8412641132,0.05,39092.59
5976,61,3530,3,1,2,-103930.4166908638,0.16,41444.85
5977,61,3530,1,1,1,-27919.50976169988,0.02,115817.9
5978,58,2752,3,1,5,123413.2031955571,0.26,203575.11
5979,41,2013,3,2,5,201264.3156530521,0.34,158713.83
5980,39,3439,2,2,5,-126352.45612271177,0.08,55936.76
5981,42,2055,2,3,5,59340.38161618615,0.19,115465.97
5982,62,2106,2,2,5,64188.47320392263,0.01,54446.06
5983,54,2547,3,3,5,85296.40526628216,0.29,111362.83
5984,54,1142,3,3,4,-103335.7587073395,0.05,12228.49
5985,44,2013,2,2,5,473752.7497069161,0.05,55144.79
5986,43,2013,3,2,5,-95892.7625140718,0.16,100322.69
5987,36,1563,2,3,5,286469.4615994831,0.3,19776.09
5988,37,3891,2,1,5,111462.14401653352,0.11,78787.5
5989,37,3891,2,1,5,35412.58871840488,0.0,102516.28
5990,36,3389,3,1,5,-15257.768648394132,0.21,47435.8
5991,35,3389,3,1,5,-169262.08927253002,0.31,43717.8
5992,53,3389,2,1,5,183676.52394719413,0.32,156872.21
5993,36,3891,2,1,5,90610.78614864971,0.13,58786.21
5994,39,2129,2,4,5,13264.614044207205,0.2,62682.29
5995,35,3389,3,1,5,60734.23037851232,0.0,236059.22
5996,37,2319,3,3,5,-83910.44243533183,0.07,266469.89
5997,48,1965,1,2,1,45277.27641166738,0.22,58834.88
5998,40,1362,1,3,1,-347410.4352626233,0.22,8567.66
5999,51,1497,3,3,3,-174342.46909154922,0.15,54118.36
6000,51,1540,1,3,1,143219.44393319587,0.09,181065.93
6001,51,1987,3,2,5,-294294.25744679576,0.22,66755.19
6002,53,3943,2,1,5,101383.19502607718,0.29,71177.37
6003,45,3821,2,1,5,-212271.76332263288,0.2,30684.1
6004,48,2461,2,4,5,501658.5933115403,0.01,67323.84
6005,56,1981,3,1,3,-133383.86188869,0.14,20686.4
6006,63,4014,3,1,2,-60466.23310451581,0.35,171811.51
6007,41,3594,2,1,5,9958.820451309895,0.31,39140.25
6008,48,1621,1,3,1,-110145.23587006344,0.07,157342.66
6009,42,1339,3,3,5,31395.39794779193,0.06,17715.63
6010,41,1339,3,3,2,-294401.4821499451,0.26,3657.86
6011,43,1858,2,4,5,187920.55774272452,0.3,170959.83
6012,37,1723,1,4,1,199125.5475481587,0.18,36186.75
6013,51,3739,3,1,5,72868.86547338641,0.11,120336.36
6014,61,1933,3,2,5,-143681.73650579806,0.13,113143.8
6015,46,3918,1,1,1,103888.18149218889,0.17,61755.73
6016,61,3535,3,1,5,47140.15134687827,0.02,31887.25
6017,59,3666,2,1,5,209624.30197608116,0.34,40138.21
6018,40,3097,1,1,1,252479.9192054907,0.15,24071.38
6019,51,3618,2,1,5,49487.71894054957,0.19,80820.69
6020,39,4637,2,2,1,172076.370995531,0.07,70664.56
6021,35,3787,2,2,5,-271003.9607242616,0.26,84895.38
6022,56,2665,3,3,1,46460.01438276945,0.29,44647.9
6023,42,1404,1,3,1,-74608.57249410136,0.28,69210.37
6024,42,1566,1,3,1,30985.570809436864,0.05,61134.86
6025,36,1610,2,3,5,-102598.87930677846,0.23,131773.38
6026,61,1629,2,3,5,22182.73650486958,0.04,37471.28
6027,57,3448,1,1,1,-24193.268240726116,0.06,8213.52
6028,38,2019,2,2,5,4716.277084786923,0.15,35180.73
6029,49,3688,2,1,5,410481.95178020926,0.3,48135.28
6030,63,3696,2,1,5,325249.4927856211,0.34,27362.0
6031,43,3361,1,1,1,25639.25835075834,0.09,29442.03
6032,50,1657,3,3,3,112800.6750193168,0.12,47065.2
6033,49,3526,3,1,5,66711.89721717237,0.15,15543.28
6034,39,3102,3,1,5,160500.78204146645,0.03,60330.05
6035,61,1629,2,3,3,278882.32319245825,0.17,85283.56
6036,61,1726,1,3,1,66026.01768377333,0.06,43635.58
6037,36,1487,2,3,4,387368.9145003285,0.16,93231.16
6038,37,2596,2,4,5,693336.6241680153,0.06,67749.61
6039,38,2188,1,4,1,39152.19875694559,0.03,82952.44
6040,52,1768,1,4,1,227486.52268668596,0.15,99107.8
6041,50,1768,3,4,1,-235181.5438849213,0.25,89262.32
6042,50,2227,2,4,1,-185132.35209444136,0.11,107585.99
6043,61,1671,2,3,5,-36418.20819992435,0.28,55890.8
6044,39,1614,3,3,3,99741.91114177792,0.09,158011.84
6045,57,1340,2,3,3,-46787.613071338405,0.18,110844.83
6046,58,1340,3,3,3,47221.44670503082,0.01,81946.42
6047,63,3263,2,1,5,-102461.58547341138,0.02,141791.38
6048,50,3570,2,1,5,605249.2991157775,0.23,42274.57
6049,54,2188,1,1,1,63588.13846717867,0.02,90030.22
6050,55,2752,3,1,5,-153441.91019544975,0.18,52438.68
6051,36,3389,3,1,5,240081.27262994545,0.26,35816.93
6052,59,2752,3,1,5,23582.1069734154,0.21,17137.37
6053,63,2754,2,1,5,266674.6977575237,0.19,32025.06
6054,53,2782,3,1,5,49238.29684247074,0.05,100637.56
6055,39,3389,3,1,5,-190762.551933229,0.05,21036.48
6056,37,3630,1,1,1,-117209.67071629516,0.04,140168.98
6057,35,1528,3,3,5,-470.9414404115236,0.03,79175.18
6058,63,1858,3,2,5,-31632.271465955426,0.07,45890.83
6059,44,1854,3,2,5,33662.6852932848,0.15,50291.21
6060,55,1858,1,2,1,-194896.2302913963,0.24,88387.51
6061,54,1895,1,1,1,73300.0738826441,0.35,254680.2
6062,61,1858,3,2,5,231446.12775996,0.28,45732.98
6063,49,3590,3,1,3,80412.30994706538,0.26,134941.87
6064,48,3590,1,1,1,45348.77958636494,0.15,63959.19
6065,38,1651,3,2,3,331377.1533033366,0.0,90386.65
6066,49,3595,2,2,5,20401.775238931223,0.15,190264.12
6067,55,1621,2,3,5,105801.63145262764,0.13,100027.13
6068,46,1621,3,3,5,-25351.79272518072,0.13,85146.02
6069,51,2252,3,2,5,-44647.28523808709,0.04,49318.79
6070,55,3666,2,1,5,3112.1751476149843,0.18,72659.76
6071,61,3535,3,1,3,-79484.92770825027,0.14,51534.82
6072,61,1900,2,2,4,-11032.70914254925,0.08,29749.06
6073,58,1521,3,3,3,4234.813853982092,0.01,35653.78
6074,57,1521,3,3,3,-100925.79094887013,0.21,32306.69
6075,48,3918,3,1,5,-61201.79586030568,0.04,17364.78
6076,35,1449,3,3,5,146673.15690241105,0.31,14029.33
6077,36,2510,2,3,3,-33795.66291524106,0.12,76226.81
6078,63,1529,3,3,4,-216673.2538469248,0.28,129092.41
6079,55,1933,3,2,5,36481.562902662896,0.05,70428.91
6080,39,1805,2,4,5,67000.59151970314,0.08,85655.28
6081,50,1617,2,4,5,73659.5689713108,0.14,66549.21
6082,39,1960,1,4,1,21720.61965950005,0.25,37299.95
6083,50,1988,3,4,5,-111598.0025341642,0.03,45849.92
6084,42,3378,3,1,5,-50756.19715534494,0.28,23023.53
6085,59,2817,3,3,3,-218040.37916128247,0.04,42822.15
6086,61,1751,1,3,1,-303316.81256467185,0.24,111090.35
6087,35,1706,1,3,1,58879.12803526119,0.06,70945.38
6088,49,1199,1,3,1,-63797.84691509972,0.16,29986.49
6089,36,1929,2,3,5,44345.95409206414,0.34,16488.56
6090,35,1706,3,3,5,-5876.219159205909,0.34,156454.96
6091,47,2228,2,3,5,56347.11088870728,0.15,35865.05
6092,53,1507,2,3,5,71948.09693437809,0.06,64847.85
6093,47,1416,1,3,1,-307728.2447559505,0.12,27093.75
6094,43,1717,1,3,1,-188081.4167715461,0.06,29834.19
6095,54,1507,2,3,1,23049.737228557977,0.28,154116.07
6096,47,1199,3,3,5,-122157.20772877928,0.05,167195.9
6097,38,1615,1,3,1,-46525.9114743607,0.23,72717.85
6098,35,1532,1,3,1,-100170.32914078,0.22,68383.09
6099,53,1805,2,3,4,83377.84414632633,0.34,110189.11
6100,51,1805,2,3,4,-187252.4069202341,0.24,9024.9
6101,59,1608,3,3,4,-43924.116766126295,0.16,68993.74
6102,53,2040,1,2,1,156894.38455506304,0.14,150314.77
6103,46,2317,2,2,5,-156355.94160826656,0.3,34367.02
6104,55,1972,3,2,5,14114.336894474214,0.31,36623.82
6105,35,2109,1,1,1,79633.44751942907,0.34,105694.79
6106,46,1680,1,1,1,38699.01779351383,0.32,42157.79
6107,38,1919,1,1,1,83244.65553484856,0.14,28310.1
6108,39,2271,1,4,1,50936.24832905729,0.13,23263.26
6109,52,2332,3,2,5,-305748.3518982801,0.04,168602.73
6110,54,1945,1,1,1,72643.193031806,0.18,27479.15
6111,36,2315,3,4,1,-101255.41297908116,0.15,128181.59
6112,59,2160,3,4,1,45633.22757000848,0.12,25518.2
6113,40,2099,1,4,1,77457.7245095999,0.15,53505.64
6114,57,1852,1,4,1,-166646.2337980416,0.07,28974.04
6115,39,2053,1,4,1,224361.0391223317,0.02,79866.83
6116,50,2089,1,1,1,-93518.64025448314,0.17,26549.82
6117,49,1970,1,1,1,-252402.69207776783,0.02,120706.5
6118,43,1893,1,1,1,94633.3597687089,0.07,84140.67
6119,60,2181,3,4,3,-54518.44454918694,0.12,37996.38
6120,38,1965,1,4,1,181047.3460625844,0.34,29884.25
6121,51,2207,3,2,5,-163394.86306790123,0.21,35573.78
6122,58,2217,2,2,5,-24404.918153113267,0.16,23454.05
6123,57,2458,3,2,2,-296471.1450171903,0.1,75806.06
6124,51,1999,1,1,1,548287.1578747918,0.0,25669.34
6125,44,2095,1,1,1,175771.4669217903,0.23,17275.29
6126,43,1914,3,4,3,437840.5284893512,0.01,27662.0
6127,40,1469,3,2,5,-256256.53862091585,0.28,91184.23
6128,48,1832,3,2,3,71965.18431053593,0.21,104944.29
6129,47,1832,2,2,5,42968.58853004266,0.24,75198.05
6130,36,1574,3,2,1,218071.9672739815,0.3,162928.7
6131,54,1894,3,2,3,63292.05876333565,0.32,44244.69
6132,50,1873,3,4,5,-108204.61980339084,0.2,119698.64
6133,51,1873,2,4,5,-140055.998346536,0.32,24828.36
6134,47,2138,3,4,1,-120685.89093238911,0.29,30447.6
6135,48,2024,3,4,5,27941.948032720047,0.33,49128.13
6136,49,1873,3,2,5,-294016.0951594108,0.3,44573.2
6137,54,1873,2,2,5,139566.53559428628,0.18,91151.7
6138,36,1868,3,4,5,56950.61016805559,0.15,40707.45
6139,45,1739,1,1,1,20939.64884178913,0.11,175146.29
6140,47,1739,1,1,1,143441.63541299145,0.32,118008.17
6141,49,1089,1,3,1,-90599.55200870808,0.26,57115.44
6142,40,2086,1,4,1,113809.0346839072,0.13,52361.9
6143,38,1772,1,1,1,267390.8341477697,0.17,83540.68
6144,56,1277,1,3,1,-201493.77304700488,0.25,13502.18
6145,46,1081,3,3,5,-228106.7199971069,0.27,97464.55
6146,42,1277,3,3,3,-25593.750884812296,0.2,66285.29
6147,44,1763,3,2,4,-7631.521667800845,0.27,103554.08
6148,58,1315,3,4,2,83171.19216611699,0.14,114442.14
6149,61,1578,1,4,1,230892.7996242196,0.12,54524.73
6150,35,2086,3,4,5,-116038.2572110966,0.09,122619.28
6151,38,1772,2,4,5,612689.0081035298,0.18,104961.44
6152,63,1922,1,2,1,84038.54541748077,0.22,125264.81
6153,46,1808,1,1,1,186152.39328151516,0.33,11286.99
6154,42,1893,1,1,1,-85478.4774249149,0.31,72446.53
6155,54,1414,1,3,1,110926.94703233808,0.21,59884.14
6156,55,3163,3,1,2,-232564.9897039224,0.04,8083.18
6157,48,2137,1,4,1,-128594.54941064851,0.0,8446.62
6158,43,3613,1,1,1,-92287.07166679892,0.13,55775.36
6159,39,1878,1,1,1,170254.28445163846,0.05,31133.24
6160,36,2020,1,2,1,144575.0418648789,0.14,26942.46
6161,35,2149,2,2,5,157179.5482595775,0.3,31051.25
6162,38,1683,3,2,5,-13553.597337992149,0.02,5967.3
6163,40,1683,2,3,4,-119862.5614167656,0.33,154746.15
6164,36,1654,1,1,1,92967.35636911554,0.28,8893.25
6165,40,1729,1,3,1,-4727.666370578846,0.1,83600.75
6166,42,3361,1,1,1,-135855.54991348786,0.18,29629.27
6167,45,1729,1,3,1,99259.51536326854,0.05,59448.23
6168,36,1729,3,3,5,-74179.42071287354,0.09,205416.08
6169,52,1891,1,1,1,-102187.97286543949,0.14,57060.42
6170,36,2534,1,3,1,65447.3783772252,0.16,86790.16
6171,56,2325,3,2,5,-84025.21870419622,0.14,15084.68
6172,58,1634,2,3,2,-278841.7712818838,0.33,68553.23
6173,56,3728,1,3,1,-2297.414993722437,0.31,19094.17
6174,37,1729,1,3,1,-28445.08750233569,0.31,46561.18
6175,52,3546,1,1,1,-64772.701092739386,0.14,74286.72
6176,52,1880,1,1,1,7968.976641905961,0.28,66141.68
6177,43,4391,2,4,4,622714.4371496049,0.13,47977.86
6178,61,1706,1,3,1,-248558.92728028027,0.14,34237.31
6179,63,3457,3,1,3,-21688.3011107736,0.13,42947.13
6180,52,3618,2,1,5,91021.76745913924,0.29,63174.21
6181,46,3688,2,1,5,52747.43003161343,0.17,32014.29
6182,47,1385,3,4,5,-75110.08400838141,0.03,15206.97
6183,48,1385,1,4,1,-66804.36719198154,0.06,56844.31
6184,39,2188,1,4,1,17255.72905946969,0.13,45590.13
6185,39,1614,3,3,5,4172.773726100055,0.34,5109.73
6186,39,1614,2,3,5,-98190.82960163004,0.33,18054.72
6187,51,1768,1,4,1,9905.088598202065,0.13,50803.75
6188,63,1289,3,3,5,69252.54258289194,0.06,44763.9
6189,48,1365,2,3,5,160509.8593259003,0.25,20041.28
6190,61,2752,1,1,1,-106607.4098336542,0.17,110676.95
6191,63,2773,3,1,5,-95716.76338306812,0.05,54854.61
6192,63,1289,1,3,1,-191269.7847842325,0.19,58853.51
6193,62,2947,3,1,2,131276.3587760553,0.35,124081.26
6194,49,2057,3,2,5,-138477.80988219235,0.34,37920.03
6195,40,2094,1,4,1,-224884.2326751756,0.27,174159.82
6196,40,2013,1,2,1,54212.02815157061,0.07,171314.63
6197,59,2752,3,1,3,-270766.8848637788,0.3,74023.22
6198,52,3570,2,1,3,339539.9919476717,0.33,75167.6
6199,57,3528,2,1,3,48435.89315656696,0.3,50905.22
6200,47,1365,2,3,5,-11892.6237795111,0.06,63324.04
6201,42,3716,3,1,3,-270367.49530173454,0.1,209355.31
6202,48,1582,1,1,1,518645.4467577656,0.33,31686.18
6203,54,1385,1,4,1,126297.93493509342,0.28,22795.36
6204,59,1134,1,1,1,228406.69853441505,0.17,7848.5
6205,41,1854,3,2,1,56001.31667898572,0.18,99877.61
6206,47,1965,3,2,2,-155803.67330258206,0.03,87257.22
6207,52,1987,3,2,3,-110771.6344935315,0.19,42515.36
6208,60,1858,3,2,5,24893.74343384664,0.15,134844.0
6209,58,1858,3,2,5,13171.511597350463,0.15,78912.04
6210,48,1965,3,2,5,-37570.92309023687,0.03,112060.95
6211,39,1854,1,2,1,96771.41498602924,0.32,16904.3
6212,54,1987,1,2,1,-154806.4273574884,0.34,38896.33
6213,50,3572,1,4,1,-214585.36525401915,0.09,103711.95
6214,53,1987,1,2,1,30107.814689062438,0.3,57890.82
6215,42,1810,1,4,1,272526.6352811484,0.05,111067.75
6216,39,1528,1,3,1,-57555.24484412288,0.26,111706.98
6217,49,2123,1,4,1,42602.78319565442,0.19,62505.4
6218,44,1854,1,2,1,211649.66247383205,0.32,81903.61
6219,63,2138,1,4,1,320079.47923185426,0.13,112589.43
6220,63,3960,2,1,3,26151.063338448657,0.27,22249.99
6221,45,1824,1,1,1,-159740.9358679656,0.3,144153.81
6222,56,3793,2,1,5,6027.273282736228,0.17,87489.5
6223,62,3562,2,2,4,-171867.5894795361,0.1,32985.32
6224,35,1648,2,2,5,252581.3521682629,0.21,104062.17
6225,44,3484,2,4,5,258632.19289995637,0.09,8815.89
6226,37,1449,3,3,4,149769.35415695605,0.24,98191.44
6227,63,1529,3,3,3,-257209.40628803885,0.03,155926.36
6228,54,1658,1,3,1,-311084.4658035009,0.25,96572.94
6229,37,1449,1,3,1,88106.45749439565,0.0,105756.35
6230,62,1571,1,1,1,75952.9196661611,0.21,33807.29
6231,61,1933,2,2,2,275255.1157857063,0.26,137978.14
6232,61,1933,3,2,5,-104752.30908709198,0.14,76808.68
6233,43,1435,1,3,1,-137664.94119134694,0.26,22803.43
6234,59,3666,2,1,3,-63445.37779776012,0.12,172066.42
6235,37,1960,1,4,1,-132036.63593216834,0.31,194338.13
6236,60,2148,2,4,5,449976.3138923734,0.05,36236.8
6237,49,1921,3,2,5,-14556.862986135313,0.34,77352.57
6238,52,1801,1,1,1,73528.09063798928,0.22,21583.59
6239,43,1801,1,1,1,-42791.97864522757,0.28,33994.68
6240,44,1339,1,3,1,111053.70310939835,0.27,16076.73
6241,38,1652,1,1,1,277575.6729938252,0.2,12369.3
6242,38,2313,1,4,1,219512.46980817267,0.17,63803.76
6243,38,1654,1,1,1,-1029.1078961308233,0.13,68039.12
6244,53,2333,2,2,1,25776.108311019358,0.02,61158.66
6245,56,2325,1,2,1,71236.51526509969,0.31,169471.82
6246,39,2020,3,2,5,118523.78054103802,0.2,25714.59
6247,47,2243,3,4,5,24179.315059869987,0.27,64887.39
6248,54,1965,1,4,1,43840.76631299751,0.14,109121.16
6249,37,1404,2,3,5,173502.21804470368,0.21,45251.62
6250,42,1404,3,3,5,39194.11116106808,0.25,85911.79
6251,57,2062,1,4,1,-143485.1019057996,0.14,124353.49
6252,45,3526,3,1,3,110944.84007097207,0.02,25649.49
6253,46,1880,1,1,1,1428.575777698617,0.3,148934.53
6254,49,1641,2,3,4,98713.07519147528,0.04,90021.79
6255,41,3361,3,1,5,17553.054082914343,0.03,53887.04
6256,37,1729,1,3,1,109232.9450789769,0.12,57261.41
6257,51,1657,1,3,1,-288772.738090664,0.08,89182.45
6258,63,1716,3,3,2,-211724.2101561167,0.19,30077.36
6259,41,2013,3,2,5,92647.25562988764,0.07,56124.54
6260,45,1134,3,3,4,63416.554644995376,0.21,28124.19
6261,61,1899,3,2,5,-82769.62268616946,0.24,35417.62
6262,53,1768,1,4,1,128181.63305264123,0.23,95341.54
6263,40,2094,1,4,1,-125251.88309302033,0.03,52702.75
6264,51,2792,3,1,5,-46007.91144942154,0.3,78116.49
6265,54,1385,1,4,1,-70570.15025601265,0.22,58297.18
6266,55,1523,2,4,3,39386.292820738345,0.13,20063.08
6267,59,3528,2,1,3,-170286.61489443362,0.17,254693.52
6268,41,2057,1,2,1,115378.78419242625,0.04,44522.25
6269,45,1134,3,3,5,106405.60001455482,0.29,17813.92
6270,38,1865,3,2,3,-27359.147330893236,0.29,65088.47
6271,52,2205,1,2,1,-276358.9019548561,0.07,65081.06
6272,52,3171,2,2,5,15565.86673965869,0.32,16679.92
6273,41,2807,2,4,3,-168102.095029473,0.34,74108.32
6274,61,1899,3,2,2,-3314.17007816162,0.28,58768.04
6275,43,3716,1,1,1,202133.76488699517,0.12,52603.52
6276,47,2188,1,4,1,101009.49733587416,0.2,58105.86
6277,55,1468,1,1,1,-73926.71600621856,0.06,24858.09
6278,37,1807,3,1,5,149769.35415695605,0.16,23531.66
6279,57,2108,2,4,2,-137909.84617946498,0.33,32809.58
6280,47,1540,1,3,1,48345.71494342751,0.15,57640.31
6281,50,1497,3,3,4,-216999.20961596165,0.3,38665.35
6282,51,1810,1,4,1,-109212.98028319547,0.26,65949.56
6283,62,1858,1,2,1,105555.7608745526,0.25,34994.31
6284,55,2326,2,2,4,-218007.61166535344,0.13,78212.9
6285,42,3420,3,1,5,71590.26032753638,0.01,7508.76
6286,52,3554,1,1,1,15202.164462539622,0.32,32374.68
6287,45,1914,3,1,3,22054.93041782254,0.23,144907.5
6288,40,1810,3,4,1,-81097.88470304316,0.16,39200.31
6289,57,3715,1,1,1,-51025.01122730133,0.02,9121.31
6290,46,2123,1,4,1,-80362.1448592493,0.27,52754.56
6291,45,1914,1,1,1,-63941.71251180695,0.27,38706.81
6292,49,3590,1,1,1,20302.283840929907,0.06,36267.9
6293,44,1339,1,1,1,-183426.1030079561,0.1,53014.21
6294,48,1921,1,2,1,74089.59300579877,0.0,29187.35
6295,52,1658,3,3,3,-80687.5726709113,0.32,34326.64
6296,54,1658,2,3,5,39452.97806222334,0.14,68622.4
6297,36,1960,1,4,1,349124.7438395018,0.22,52008.4
6298,49,1723,1,4,1,360035.8026169942,0.13,117026.05
6299,38,1460,1,3,1,41282.86302613588,0.24,79226.68
6300,49,1812,1,4,1,68343.34680986314,0.26,42842.33
6301,50,1988,1,4,1,-37554.621141062766,0.34,69737.55
6302,44,1723,1,4,1,247501.425325203,0.17,54649.91
6303,49,1812,1,4,1,-212789.41871799904,0.1,73303.02
6304,51,3620,2,1,5,238033.3334677112,0.01,58788.28
6305,54,2090,1,1,1,269720.26088414993,0.21,124810.43
6306,60,2063,1,4,1,59282.30278024823,0.09,49646.24
6307,49,1812,1,4,1,428908.7503003087,0.16,47245.65
6308,40,3594,2,1,2,1099.237005820848,0.03,125470.64
6309,63,1801,1,1,1,16642.66742911492,0.15,37287.65
6310,59,3666,2,1,5,209624.30197608116,0.23,101617.19
6311,37,1652,1,1,1,237626.64151503143,0.31,47552.31
6312,58,1621,1,3,1,9446.6332909292,0.11,96152.96
6313,35,1652,1,1,1,-24873.212516451847,0.04,12813.11
6314,37,1484,1,3,1,-132021.9996185228,0.1,27883.65
6315,47,1655,1,3,1,113555.99619264732,0.0,167334.32
6316,37,1828,3,3,1,106639.15283707008,0.34,27795.76
6317,35,1828,2,3,1,66642.07728757801,0.23,348250.86
6318,37,1828,1,3,1,150157.8830089473,0.26,8673.56
6319,62,1825,1,3,1,-97656.46631455676,0.23,69706.19
6320,47,1646,1,3,1,148284.9112680856,0.22,42336.94
6321,58,1803,3,3,4,29399.35981452508,0.23,85333.14
6322,57,1803,3,3,3,28724.170779847027,0.31,22540.04
6323,60,1416,1,3,1,81594.88233124392,0.03,96799.72
6324,50,1207,1,3,1,63410.88666045645,0.01,66618.95
6325,51,1207,1,3,1,-191524.27313364067,0.3,59940.8
6326,57,1655,3,3,3,-80733.21281813811,0.22,145650.56
6327,53,1582,3,3,5,-94079.85846809096,0.34,101094.11
6328,45,1590,1,3,1,220909.63737600957,0.29,59837.57
6329,36,1705,3,1,3,-113596.34371816316,0.22,50416.93
6330,53,1678,3,4,2,-129934.97950179092,0.31,65332.89
6331,49,1628,3,3,3,190064.72689154733,0.04,156726.23
6332,43,1628,2,3,4,18530.666420012883,0.27,100201.65
6333,36,1532,1,3,1,-13027.401441577596,0.15,152686.21
6334,38,1532,2,3,5,-134451.5817531054,0.05,52663.73
6335,39,1532,3,3,5,15876.452009967476,0.16,104443.54
6336,49,1713,3,3,3,8800.57277438288,0.1,155557.21
6337,46,1416,1,3,1,-41958.60553627087,0.11,70407.73
6338,57,1416,3,3,5,-145229.24577078054,0.28,95200.99
6339,48,1717,1,3,1,-210214.93200796397,0.1,24631.58
6340,55,1416,3,3,3,48048.32941598202,0.29,179619.97
6341,56,1311,1,3,1,87191.89805634605,0.21,109546.39
6342,52,1507,2,3,3,161355.34843146926,0.25,89426.99
6343,54,1207,3,3,5,-264455.70024564856,0.08,14494.78
6344,45,1207,2,3,3,212358.96789402884,0.21,125120.22
6345,38,1706,3,3,4,130043.94697728763,0.05,111287.45
6346,41,1802,2,3,3,83054.32976943928,0.22,131515.77
6347,47,1737,2,3,5,140511.1772985824,0.32,271210.66
6348,44,1440,3,3,4,11363.097397452826,0.17,8379.33
6349,46,1628,3,3,2,-268871.83545928844,0.08,35075.17
6350,48,1628,3,3,5,51853.09592996142,0.12,29492.06
6351,63,1616,1,3,1,-17694.805603574252,0.23,125757.19
6352,46,1713,1,3,1,11669.92058069724,0.21,23217.73
6353,50,1752,3,3,3,-297184.0486046068,0.29,46895.91
6354,44,1416,3,3,4,-115004.0702697618,0.08,87976.85
6355,39,1544,1,3,1,-14386.333067122852,0.25,27732.92
6356,49,1912,1,1,1,168384.8432130977,0.26,131410.0
6357,37,2187,3,2,5,-291326.3346172009,0.09,17030.9
6358,45,2381,1,4,1,-21463.8833247416,0.2,4139.1
6359,43,2602,2,4,5,626400.1315561923,0.03,64176.67
6360,43,2664,1,4,1,-40541.82441235341,0.1,15967.13
6361,48,2086,1,2,1,-239500.40733771108,0.29,46348.0
6362,63,1972,1,2,1,19452.357997289128,0.12,33425.17
